"sample_name","sample_id","sample_type","organism","donor","sex","age_days","brain_hemisphere","brain_region","brain_subregion","facs_date","facs_container","facs_sort_criteria","rna_amplification_set","library_prep_set","library_prep_avg_size_bp","seq_name","seq_tube","seq_batch","total_reads","percent_exon_reads","percent_intron_reads","percent_intergenic_reads","percent_rrna_reads","percent_mt_exon_reads","percent_reads_unique","percent_synth_reads","percent_ecoli_reads","percent_aligned_reads_total","complexity_cg","genes_detected_cpm_criterion","genes_detected_fpkm_criterion","class","cluster"
"F1S4_161101_001_G01",561422538,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_001","NeuN-positive","A8S4_161108_04","L8S4_161117_04",440,"SM-D9EOR_S47_E1-50","SM-D9EOR","R8S4-161130",2837856,57.5892920849779,32.3691822105516,10.0415257044705,7.05e-05,0.065542438,86.46178664,0.002549812,0.009441282,93.14739719,0.331236058,11339,8830,"Glutamatergic","LGN Exc PRKCG BCHE"
"F1S4_161101_002_A01",561422554,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_002","NeuN-positive","A8S4_161108_04","L8S4_161117_04",423,"SM-D9EOR_S49_E1-50","SM-D9EOR","R8S4-161130",2701357,36.5832964026288,50.8202539426114,12.5964496547598,0.007033502,0.033427644,87.30260384,0.003169148,0.0049812,93.56408649,0.302713219,12466,9141,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_002_C01",561422570,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_002","NeuN-positive","A8S4_161108_04","L8S4_161117_04",423,"SM-D9EOR_S51_E1-50","SM-D9EOR","R8S4-161130",2866480,30.1728446393161,55.284167132036,14.5429882286479,0,0.034746449,86.69594764,0.002762622,0.006165053,92.40050515,0.301982978,13668,9263,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_002_D01",561422578,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_002","NeuN-positive","A8S4_161108_04","L8S4_161117_04",441,"SM-D9EOR_S52_E1-50","SM-D9EOR","R8S4-161130",2858415,38.5839378271599,49.3687943679224,12.0472678049177,0,0.072557694,86.94482782,0.003729689,0.00640005,93.62576813,0.313166928,11843,8694,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_002_E01",561422586,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_002","NeuN-positive","A8S4_161108_04","L8S4_161117_04",496,"SM-D9EOR_S53_E1-50","SM-D9EOR","R8S4-161130",2956356,33.6713128681034,53.3180390921075,13.0106480397891,0.002841336,0.049520423,87.58113028,0.005864991,0.005256471,93.24722733,0.289461439,12396,9017,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_002_F01",561422594,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_002","NeuN-positive","A8S4_161108_04","L8S4_161117_04",430,"SM-D9EOR_S54_E1-50","SM-D9EOR","R8S4-161130",2876449,39.4612089104831,47.1297477674614,13.4090433220556,6.95e-05,0.072102791,86.83543494,0.004832695,0.010727463,92.70784916,0.309360546,9707,6488,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_002_G01",561422602,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_002","NeuN-positive","A8S4_161108_04","L8S4_161117_04",418,"SM-D9EOR_S55_E1-50","SM-D9EOR","R8S4-161130",2874497,35.3530430497722,51.2145465730365,13.4324103771912,3.48e-05,0.062410919,85.79688899,0.002139853,0.008209088,91.83050113,0.315714758,12075,7931,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_002_H01",561422610,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_002","NeuN-negative","A8S4_161108_04","L8S4_161117_04",400,"SM-D9EOR_S56_E1-50","SM-D9EOR","R8S4-161130",2609655,34.0115020995404,53.182181274292,12.8063166261676,0,0.031076905,61.97922714,0.106788828,0.060218305,78.61311169,0.476665447,5691,2066,"Non-Neuronal","OPC PDGFRA"
"F1S4_161101_003_A01",561422618,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_003","NeuN-positive","A8S4_161108_04","L8S4_161117_04",426,"SM-D9EOR_S57_E1-50","SM-D9EOR","R8S4-161130",2799742,39.5358937919371,48.7471343239328,11.7169718841301,0.000642916,0.042182458,86.26591307,0.003258515,0.008002166,93.38453329,0.320833422,10959,7627,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_003_B01",561422626,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_003","NeuN-positive","A8S4_161108_04","L8S4_161117_04",471,"SM-D9EOR_S58_E1-50","SM-D9EOR","R8S4-161130",2693742,42.6758516024814,45.4841495322556,11.839998865263,0,0.043471127,88.21215989,0.003517783,0.005264795,94.38108772,0.302966364,11538,8717,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_003_C01",561422634,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_003","NeuN-positive","A8S4_161108_04","L8S4_161117_04",459,"SM-D9EOR_S59_E1-50","SM-D9EOR","R8S4-161130",2538265,36.2183631665866,50.9980453054194,12.783591527994,0,0.071466139,87.65432293,0.003299892,0.006460712,93.66862798,0.297525469,11865,8437,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_003_D01",561422642,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_003","NeuN-positive","A8S4_161108_04","L8S4_161117_04",419,"SM-D9EOR_S60_E1-50","SM-D9EOR","R8S4-161130",2708330,44.6097474689457,42.9311839334288,12.4590685976255,0.000295385,0.042018513,83.48687198,0.003665728,0.00878438,91.48375567,0.356246062,12556,8765,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_003_F01",561422658,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_003","NeuN-positive","A8S4_161108_04","L8S4_161117_04",507,"SM-D9EOR_S62_E1-50","SM-D9EOR","R8S4-161130",2880791,43.3917546367383,45.2258773372975,11.3823680259642,6.94e-05,0.052520297,89.03568499,0.002293467,0.004157192,94.29385887,0.291903034,12488,10045,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_003_G01",561422666,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_003","NeuN-positive","A8S4_161108_04","L8S4_161117_04",428,"SM-D9EOR_S63_E1-50","SM-D9EOR","R8S4-161130",2772586,32.963902602772,54.8144273237266,12.2216700735014,3.61e-05,0.031991794,86.80581955,0.002483241,0.006355439,92.55042044,0.301680131,12424,8357,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_004_A01",561524129,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_004","NeuN-positive","A8S4_161114_01","L8S4_161118_03",410,"SM-D9EPT_S73_E1-50","SM-D9EPT","R8S4-161207",2709279,46.6390782366616,42.5449299011177,10.8159918622207,3.69e-05,0.050419318,88.18456866,0.006288389,0.005234972,94.11101625,0.294715238,12500,9725,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_004_B01",561524136,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_004","NeuN-positive","A8S4_161114_01","L8S4_161118_03",417,"SM-D9EPT_S74_E1-50","SM-D9EPT","R8S4-161207",2505123,50.1737285957888,38.887399025585,10.9388723786262,3.99e-05,0.073968424,88.71548423,0.004282824,0.005626869,94.64002366,0.302337529,12297,9642,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_004_D01",561524150,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_004","NeuN-positive","A8S4_161114_01","L8S4_161118_03",454,"SM-D9EPT_S76_E1-50","SM-D9EPT","R8S4-161207",2488169,46.6199329278975,42.4342610681056,10.9458060039969,0.001044945,0.066715725,88.41192057,0.003892019,0.004903204,94.07781385,0.291841375,12422,9604,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_004_F01",561524164,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_004","NeuN-positive","A8S4_161114_01","L8S4_161118_03",437,"SM-D9EPT_S78_E1-50","SM-D9EPT","R8S4-161207",2765397,38.9571036265314,47.9496056998885,13.09329067358,0,0.046503269,83.86897071,0.011731046,0.008010423,92.03734581,0.327922952,11876,7706,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_004_G01",561524171,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_004","NeuN-positive","A8S4_161114_01","L8S4_161118_03",457,"SM-D9EPT_S79_E1-50","SM-D9EPT","R8S4-161207",2860166,36.6594087760667,51.4536229795648,11.8869682443685,6.99e-05,0.052409545,87.73805436,0.003117302,0.004941671,93.84626627,0.289575346,12206,9181,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_004_H01",561524178,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_004","NeuN-negative","A8S4_161114_01","L8S4_161118_03",435,"SM-D9EPT_S80_E1-50","SM-D9EPT","R8S4-161207",2285562,39.7254748793281,47.82789189304,12.4466332276319,0,0.1373404,81.57538496,0.030835742,0.038735768,90.10155927,0.328917968,5970,2838,"Non-Neuronal","Oligo MAG"
"F1S4_161101_005_A01",561524185,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_005","NeuN-positive","A8S4_161114_01","L8S4_161118_03",408,"SM-D9EPT_S81_E1-50","SM-D9EPT","R8S4-161207",2689012,37.5028146677593,49.3646298311614,13.1325555010792,0.002119738,0.049386169,87.5320006,0.00305205,0.004792095,92.88002434,0.289701593,13369,10150,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_005_B01",561524192,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_005","NeuN-positive","A8S4_161114_01","L8S4_161118_03",427,"SM-D9EPT_S82_E1-50","SM-D9EPT","R8S4-161207",2722320,34.7910517262882,51.9277357658793,13.2812125078325,3.67e-05,0.021746158,86.50390108,0.005703224,0.004864968,93.04545388,0.301513125,12158,8459,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_005_C01",561524199,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_005","NeuN-positive","A8S4_161114_01","L8S4_161118_03",422,"SM-D9EPT_S83_E1-50","SM-D9EPT","R8S4-161207",2623228,43.9477356336743,43.5052294968224,12.5470348695033,0.000343089,0.066902305,87.14720947,0.003660757,0.004640085,93.16449047,0.305246848,13296,10059,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_005_D01",561524206,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_005","NeuN-positive","A8S4_161114_01","L8S4_161118_03",418,"SM-D9EPT_S84_E1-50","SM-D9EPT","R8S4-161207",2180905,34.8796324645525,52.8988525064855,12.221515028962,9.17e-05,0.048649529,87.52994743,0.007411144,0.006037402,93.61476084,0.296723301,11939,7936,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_005_E01",561524213,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_005","NeuN-positive","A8S4_161114_01","L8S4_161118_03",392,"SM-D9EPT_S85_E1-50","SM-D9EPT","R8S4-161207",2318625,34.1911485017823,53.7308882420137,12.077963256204,8.63e-05,0.040886301,84.45319963,0.007633403,0.008435603,90.78910993,0.322931062,12328,7794,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_005_F01",561524220,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_005","NeuN-positive","A8S4_161114_01","L8S4_161118_03",425,"SM-D9EPT_S86_E1-50","SM-D9EPT","R8S4-161207",2773962,32.9250632693025,54.1767414846605,12.898195246037,0.00147803,0.076028439,86.75594691,0.006983513,0.005668427,93.13328733,0.29169051,11697,8078,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_005_G01",561524227,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_005","NeuN-positive","A8S4_161114_01","L8S4_161118_03",439,"SM-D9EPT_S87_E1-50","SM-D9EPT","R8S4-161207",2466905,53.8149518603126,35.6753931276085,10.5096550120789,0.00012161,0.049292535,88.56328071,0.005792684,0.005465148,94.41178319,0.306488874,11859,9298,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_006_A01",561524241,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_006","NeuN-positive","A8S4_161114_01","L8S4_161118_03",363,"SM-D9EPT_S89_E1-50","SM-D9EPT","R8S4-161207",2899058,38.6430479365847,47.5697729732714,13.7871790901439,0,0.217829378,74.62703402,0.072874016,0.040685285,87.59800597,0.346698422,6616,2819,"Non-Neuronal","Oligo MAG"
"F1S4_161101_006_B01",561524248,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_006","NeuN-positive","A8S4_161114_01","L8S4_161118_03",391,"SM-D9EPT_S90_E1-50","SM-D9EPT","R8S4-161207",2685075,44.3054817364707,43.3051845577984,12.3893337057309,3.72e-05,0.038881595,85.84546056,0.005126486,0.004849399,92.37187043,0.303463119,13059,9986,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_006_C01",561524255,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_006","NeuN-positive","A8S4_161114_01","L8S4_161118_03",400,"SM-D9EPT_S91_E1-50","SM-D9EPT","R8S4-161207",2577559,52.0208713880045,37.7656782785439,10.2134503334516,0,0.133537195,80.3535826,0.0417682,0.022558552,89.99262481,0.339721325,8350,4963,"Non-Neuronal","Oligo MAG"
"F1S4_161101_006_D01",561524262,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_006","NeuN-positive","A8S4_161114_01","L8S4_161118_03",429,"SM-D9EPT_S92_E1-50","SM-D9EPT","R8S4-161207",2456791,38.4324659157501,48.8639768401529,12.7035572440969,0,0.051774856,86.26566118,0.01110473,0.005201501,92.82690306,0.292861845,11788,8754,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_006_E01",561524269,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_006","NeuN-positive","A8S4_161114_01","L8S4_161118_03",413,"SM-D9EPT_S93_E1-50","SM-D9EPT","R8S4-161207",2305930,90.1039891984309,3.36980149821483,6.52620930335424,0.000433665,0.057937578,84.88614138,0.018121539,0.013522093,93.17811035,0.343832286,8216,6670,"Non-Neuronal","Oligo MAG"
"F1S4_161101_006_F01",561524276,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_006","NeuN-positive","A8S4_161114_01","L8S4_161118_03",413,"SM-D9EPT_S94_E1-50","SM-D9EPT","R8S4-161207",2616011,44.493731365603,43.2866276362107,12.2196409981863,3.82e-05,0.057645018,85.76233051,0.006225127,0.005778645,92.54246255,0.313553935,12956,9582,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_006_G01",561524283,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_006","NeuN-positive","A8S4_161114_01","L8S4_161118_03",399,"SM-D9EPT_S95_E1-50","SM-D9EPT","R8S4-161207",2586154,32.1044262001718,55.0981863467834,12.7973874530448,3.87e-05,0.057498509,83.42817172,0.007008863,0.009828881,90.07823973,0.31619483,12346,7600,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_006_H01",561524290,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_006","NeuN-negative","A8S4_161114_01","L8S4_161118_03",368,"SM-D9EPT_S96_E1-50","SM-D9EPT","R8S4-161207",2574248,32.2464059330637,54.2879400112193,13.465654055717,7.77e-05,0.079906831,76.3456357,0.041518921,0.045718206,86.24689618,0.344672876,6969,2841,"Non-Neuronal","Oligo MAG"
"F1S4_161101_007_A01",561524860,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_007","NeuN-positive","A8S4_161114_02","L8S4_161118_04",444,"SM-D9EPU_S73_E1-50","SM-D9EPU","R8S4-161207",1965872,50.25034605762,38.9499531800101,10.7997007623699,0,0.066331887,88.60134332,0.003555674,0.003607051,94.0133437,0.304389496,12461,10250,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_007_B01",561524868,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_007","NeuN-positive","A8S4_161114_02","L8S4_161118_04",448,"SM-D9EPU_S74_E1-50","SM-D9EPU","R8S4-161207",2182972,39.3875165101229,47.8534996326942,12.7589838571829,9.16e-05,0.043289607,86.94765668,0.002838332,0.005093973,92.53288636,0.299131301,12674,9480,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_007_C01",561524876,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_007","NeuN-positive","A8S4_161114_02","L8S4_161118_04",411,"SM-D9EPU_S75_E1-50","SM-D9EPU","R8S4-161207",2628718,46.0259648921848,42.4001895015386,11.5738456062765,0,0.052877486,82.8694063,0.01223372,0.021488802,90.19628579,0.32923627,7702,4268,"Non-Neuronal","Oligo MAG"
"F1S4_161101_007_D01",561524884,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_007","NeuN-positive","A8S4_161114_02","L8S4_161118_04",433,"SM-D9EPU_S76_E1-50","SM-D9EPU","R8S4-161207",2267575,48.1727951168192,40.590414491106,11.2367903920748,0,0.042071376,87.19689536,0.002898691,0.004826301,93.19713791,0.307903592,12557,9709,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_007_E01",561524892,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_007","NeuN-positive","A8S4_161114_02","L8S4_161118_04",384,"SM-D9EPU_S77_E1-50","SM-D9EPU","R8S4-161207",2101871,45.5324148229435,41.2356382605725,13.231946916484,9.52e-05,0.040392584,82.12687648,0.004384665,0.00942446,90.01380199,0.358031631,12487,8394,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_007_F01",561524900,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_007","NeuN-positive","A8S4_161114_02","L8S4_161118_04",440,"SM-D9EPU_S78_E1-50","SM-D9EPU","R8S4-161207",2499686,44.4697551391468,42.7931298673467,12.7371149935064,8e-05,0.035084407,85.85942394,0.002029855,0.004925419,92.21402208,0.310335778,13482,10323,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_007_H01",561524916,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_007","NeuN-negative","A8S4_161114_02","L8S4_161118_04",412,"SM-D9EPU_S80_E1-50","SM-D9EPU","R8S4-161207",2246016,37.3854231342842,50.8533724901633,11.7612043755525,0,0.241850459,77.86347025,0.030820796,0.045740547,87.33455149,0.342994557,5405,1994,"Non-Neuronal","Oligo MAG"
"F1S4_161101_008_A01",561524924,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_008","NeuN-positive","A8S4_161114_02","L8S4_161118_04",448,"SM-D9EPU_S81_E1-50","SM-D9EPU","R8S4-161207",2268747,42.0387668184869,45.9469149069664,12.0143182745467,4.41e-05,0.036319607,86.42885258,0.00873654,0.004914166,92.77301524,0.307061693,12513,9731,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_008_B01",561524932,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_008","NeuN-positive","A8S4_161114_02","L8S4_161118_04",477,"SM-D9EPU_S82_E1-50","SM-D9EPU","R8S4-161207",2116344,46.512928291349,42.0681987813617,11.4188729272893,0.000141754,0.04881059,86.19288736,0.016383442,0.005784031,93.78872244,0.310717645,10664,7887,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_008_C01",561524940,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_008","NeuN-positive","A8S4_161114_02","L8S4_161118_04",412,"SM-D9EPU_S83_E1-50","SM-D9EPU","R8S4-161207",2058122,48.2674956223704,40.2227367910889,11.5097675865408,9.72e-05,0.05811123,78.1205876,0.036715996,0.030346598,88.29855567,0.3702838,7160,3713,"Non-Neuronal","Oligo MAG"
"F1S4_161101_008_D01",561524948,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_008","NeuN-positive","A8S4_161114_02","L8S4_161118_04",379,"SM-D9EPU_S84_E1-50","SM-D9EPU","R8S4-161207",2141686,26.5898331416393,58.8187203687727,14.591446489588,4.67e-05,0.019937563,81.61490527,0.010976866,0.011821994,88.4645088,0.337737572,11967,6500,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_008_E01",561524956,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_008","NeuN-positive","A8S4_161114_02","L8S4_161118_04",425,"SM-D9EPU_S85_E1-50","SM-D9EPU","R8S4-161207",2272619,50.0964566214444,38.6127568206291,11.2907865579265,0.000176008,0.096100578,85.35227418,0.00987187,0.009212719,91.94911246,0.333548359,11136,7572,"GABAergic","LGN Inh CTXN3"
"F1S4_161101_008_F01",561524964,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_008","NeuN-positive","A8S4_161114_02","L8S4_161118_04",466,"SM-D9EPU_S86_E1-50","SM-D9EPU","R8S4-161207",2498584,44.2333583831002,43.9326885099988,11.833953106901,4e-05,0.073601688,87.18814336,0.004386485,0.005500315,93.29764379,0.303217892,12147,9347,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_008_G01",561524972,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_008","NeuN-positive","A8S4_161114_02","L8S4_161118_04",465,"SM-D9EPU_S87_E1-50","SM-D9EPU","R8S4-161207",2220259,42.710102807498,45.1261579512122,12.1637392412898,4.5e-05,0.059182285,87.25887385,0.004717468,0.00527461,92.94280532,0.304250255,12014,9105,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_008_H01",561524980,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_008","NeuN-negative","A8S4_161114_02","L8S4_161118_04",450,"SM-D9EPU_S88_E1-50","SM-D9EPU","R8S4-161207",2226135,45.7366856020453,43.0926058092284,11.1707085887263,0,0.05606129,86.26116565,0.013216629,0.00853048,92.3353705,0.309105549,9686,6726,"GABAergic","LGN Inh CTXN3"
"F1S4_161101_009_A01",561524988,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_009","NeuN-positive","A8S4_161114_02","L8S4_161118_04",419,"SM-D9EPU_S89_E1-50","SM-D9EPU","R8S4-161207",2240614,38.0879674561382,48.9220867530867,12.989945790775,4.46e-05,0.042711507,85.79251045,0.004757178,0.006836519,92.6130516,0.303265431,10808,7799,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_009_B01",561524996,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_009","NeuN-positive","A8S4_161114_02","L8S4_161118_04",402,"SM-D9EPU_S90_E1-50","SM-D9EPU","R8S4-161207",2323134,43.9407515732501,43.8796696800945,12.1795787466553,0,0.046101516,85.27045792,0.006653082,0.005830055,91.93154592,0.316086886,13164,9983,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_009_C01",561525004,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_009","NeuN-positive","A8S4_161114_02","L8S4_161118_04",436,"SM-D9EPU_S91_E1-50","SM-D9EPU","R8S4-161207",2411604,35.8970712872488,51.4601804525766,12.6427482601746,4.15e-05,0.071777954,85.44242753,0.005665939,0.007134256,91.67052302,0.301023135,11884,8265,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161101_009_D01",561525012,"Nuclei","Homo sapiens","H200.1023","F",15695,"L","LGN","MC-p","11/1/2016","F1S4_161101_009","NeuN-positive","A8S4_161114_02","L8S4_161118_04",449,"SM-D9EPU_S92_E1-50","SM-D9EPU","R8S4-161207",2249297,37.3838963320478,49.7381977507071,12.877905917245,0,0.050638044,86.19035192,0.005555514,0.005286096,92.5711011,0.293733791,12210,9053,"Glutamatergic","LGN Exc BTNL9"
